timestamp,hostname,process_name,process_id,event_type,file_path
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1424,read,C:\Users\user\Documents\doc25.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1321,read,C:\Users\user\Documents\doc43.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1009,read,C:\Users\user\Documents\doc12.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1552,read,C:\Users\user\Documents\doc34.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1076,read,C:\Users\user\Documents\doc19.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1096,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1641,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1757,read,C:\Users\user\Documents\doc3.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1319,read,C:\Users\user\Documents\doc5.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1481,read,C:\Users\user\Documents\doc18.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1680,read,C:\Users\user\Documents\doc43.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1204,read,C:\Users\user\Documents\doc15.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1022,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1500,read,C:\Users\user\Documents\doc35.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1495,read,C:\Users\user\Documents\doc15.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1968,read,C:\Users\user\Documents\doc9.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1904,read,C:\Users\user\Documents\doc4.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1861,read,C:\Users\user\Documents\doc27.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1958,read,C:\Users\user\Documents\doc30.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1480,read,C:\Users\user\Documents\doc39.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1817,read,C:\Users\user\Documents\doc22.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1367,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1131,read,C:\Users\user\Documents\doc44.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1764,read,C:\Users\user\Documents\doc21.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1150,read,C:\Users\user\Documents\doc39.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1019,read,C:\Users\user\Documents\doc49.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1349,read,C:\Users\user\Documents\doc20.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1987,read,C:\Users\user\Documents\doc15.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1949,read,C:\Users\user\Documents\doc43.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1959,read,C:\Users\user\Documents\doc19.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1405,read,C:\Users\user\Documents\doc41.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1520,read,C:\Users\user\Documents\doc46.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1388,read,C:\Users\user\Documents\doc2.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1406,read,C:\Users\user\Documents\doc47.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1886,read,C:\Users\user\Documents\doc46.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1109,read,C:\Users\user\Documents\doc19.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1722,read,C:\Users\user\Documents\doc36.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1633,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1265,read,C:\Users\user\Documents\doc25.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1457,read,C:\Users\user\Documents\doc35.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1219,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1159,read,C:\Users\user\Documents\doc5.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1726,read,C:\Users\user\Documents\doc41.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1887,read,C:\Users\user\Documents\doc4.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1508,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1242,read,C:\Users\user\Documents\doc4.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1699,read,C:\Users\user\Documents\doc1.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1597,read,C:\Users\user\Documents\doc14.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1732,read,C:\Users\user\Documents\doc24.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1874,read,C:\Users\user\Documents\doc5.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1877,read,C:\Users\user\Documents\doc8.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1760,read,C:\Users\user\Documents\doc24.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1670,read,C:\Users\user\Documents\doc34.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1286,read,C:\Users\user\Documents\doc20.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1296,read,C:\Users\user\Documents\doc10.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1175,read,C:\Users\user\Documents\doc5.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1128,read,C:\Users\user\Documents\doc11.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1850,read,C:\Users\user\Documents\doc26.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1857,read,C:\Users\user\Documents\doc15.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1106,read,C:\Users\user\Documents\doc14.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1236,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1552,read,C:\Users\user\Documents\doc7.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1388,read,C:\Users\user\Documents\doc19.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1171,read,C:\Users\user\Documents\doc17.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1821,read,C:\Users\user\Documents\doc32.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1624,read,C:\Users\user\Documents\doc4.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1715,read,C:\Users\user\Documents\doc12.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1949,read,C:\Users\user\Documents\doc41.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1285,read,C:\Users\user\Documents\doc6.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1367,read,C:\Users\user\Documents\doc36.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1831,read,C:\Users\user\Documents\doc7.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1408,read,C:\Users\user\Documents\doc4.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1288,read,C:\Users\user\Documents\doc33.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1614,read,C:\Users\user\Documents\doc15.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1665,read,C:\Users\user\Documents\doc32.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1064,read,C:\Users\user\Documents\doc4.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1172,read,C:\Users\user\Documents\doc18.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1728,read,C:\Users\user\Documents\doc46.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1642,read,C:\Users\user\Documents\doc43.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1242,read,C:\Users\user\Documents\doc49.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1124,read,C:\Users\user\Documents\doc14.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1512,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1376,read,C:\Users\user\Documents\doc20.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1386,read,C:\Users\user\Documents\doc34.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1242,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1414,read,C:\Users\user\Documents\doc36.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1587,read,C:\Users\user\Documents\doc17.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1127,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1877,read,C:\Users\user\Documents\doc44.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1560,read,C:\Users\user\Documents\doc11.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1476,read,C:\Users\user\Documents\doc37.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1911,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1494,read,C:\Users\user\Documents\doc23.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1675,read,C:\Users\user\Documents\doc27.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1197,read,C:\Users\user\Documents\doc49.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1772,read,C:\Users\user\Documents\doc6.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1681,read,C:\Users\user\Documents\doc2.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1189,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1705,read,C:\Users\user\Documents\doc40.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1675,read,C:\Users\user\Documents\doc29.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1658,read,C:\Users\user\Documents\doc29.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1490,read,C:\Users\user\Documents\doc6.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1895,read,C:\Users\user\Documents\doc46.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1954,read,C:\Users\user\Documents\doc1.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1607,read,C:\Users\user\Documents\doc11.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1015,read,C:\Users\user\Documents\doc27.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1090,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1851,read,C:\Users\user\Documents\doc26.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1771,read,C:\Users\user\Documents\doc0.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1058,read,C:\Users\user\Documents\doc0.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1172,read,C:\Users\user\Documents\doc15.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1591,read,C:\Users\user\Documents\doc22.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1770,read,C:\Users\user\Documents\doc36.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1769,read,C:\Users\user\Documents\doc19.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1381,read,C:\Users\user\Documents\doc6.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1965,read,C:\Users\user\Documents\doc29.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1658,read,C:\Users\user\Documents\doc36.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1637,read,C:\Users\user\Documents\doc23.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1884,read,C:\Users\user\Documents\doc27.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1044,read,C:\Users\user\Documents\doc17.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1969,read,C:\Users\user\Documents\doc14.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1246,read,C:\Users\user\Documents\doc21.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1805,read,C:\Users\user\Documents\doc12.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1902,read,C:\Users\user\Documents\doc4.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1890,read,C:\Users\user\Documents\doc7.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1479,read,C:\Users\user\Documents\doc34.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1904,read,C:\Users\user\Documents\doc20.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1402,read,C:\Users\user\Documents\doc15.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1460,read,C:\Users\user\Documents\doc40.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1721,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1723,read,C:\Users\user\Documents\doc48.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1017,read,C:\Users\user\Documents\doc32.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1439,read,C:\Users\user\Documents\doc21.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1773,read,C:\Users\user\Documents\doc0.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1663,read,C:\Users\user\Documents\doc14.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1380,read,C:\Users\user\Documents\doc40.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1610,read,C:\Users\user\Documents\doc30.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1849,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1608,read,C:\Users\user\Documents\doc39.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1216,read,C:\Users\user\Documents\doc48.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1000,read,C:\Users\user\Documents\doc40.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1838,read,C:\Users\user\Documents\doc30.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1575,read,C:\Users\user\Documents\doc39.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1536,read,C:\Users\user\Documents\doc29.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1828,read,C:\Users\user\Documents\doc36.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1567,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1480,read,C:\Users\user\Documents\doc46.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1506,read,C:\Users\user\Documents\doc47.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1300,read,C:\Users\user\Documents\doc11.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1901,read,C:\Users\user\Documents\doc8.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1768,read,C:\Users\user\Documents\doc9.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1800,read,C:\Users\user\Documents\doc39.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1765,read,C:\Users\user\Documents\doc31.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1076,read,C:\Users\user\Documents\doc39.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1924,read,C:\Users\user\Documents\doc31.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1349,read,C:\Users\user\Documents\doc20.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1480,read,C:\Users\user\Documents\doc30.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1189,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1137,read,C:\Users\user\Documents\doc21.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1967,read,C:\Users\user\Documents\doc1.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1961,read,C:\Users\user\Documents\doc36.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1171,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1750,read,C:\Users\user\Documents\doc11.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1824,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1638,read,C:\Users\user\Documents\doc18.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1474,read,C:\Users\user\Documents\doc15.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1983,read,C:\Users\user\Documents\doc43.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1586,read,C:\Users\user\Documents\doc0.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1464,read,C:\Users\user\Documents\doc12.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1757,read,C:\Users\user\Documents\doc16.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1181,read,C:\Users\user\Documents\doc22.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1254,read,C:\Users\user\Documents\doc20.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1128,read,C:\Users\user\Documents\doc46.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1098,read,C:\Users\user\Documents\doc0.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1859,read,C:\Users\user\Documents\doc41.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1969,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1262,read,C:\Users\user\Documents\doc20.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1626,read,C:\Users\user\Documents\doc11.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1483,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1761,read,C:\Users\user\Documents\doc47.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1040,read,C:\Users\user\Documents\doc27.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1060,read,C:\Users\user\Documents\doc19.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1878,read,C:\Users\user\Documents\doc47.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1202,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1451,read,C:\Users\user\Documents\doc23.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1652,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1028,read,C:\Users\user\Documents\doc10.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1456,read,C:\Users\user\Documents\doc10.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1420,read,C:\Users\user\Documents\doc21.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1688,read,C:\Users\user\Documents\doc6.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1195,read,C:\Users\user\Documents\doc23.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1050,read,C:\Users\user\Documents\doc34.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1344,read,C:\Users\user\Documents\doc19.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1749,read,C:\Users\user\Documents\doc43.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1611,read,C:\Users\user\Documents\doc24.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1013,read,C:\Users\user\Documents\doc44.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1128,read,C:\Users\user\Documents\doc5.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1428,read,C:\Users\user\Documents\doc15.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1832,read,C:\Users\user\Documents\doc43.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1874,read,C:\Users\user\Documents\doc23.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1028,read,C:\Users\user\Documents\doc24.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1711,read,C:\Users\user\Documents\doc21.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1109,read,C:\Users\user\Documents\doc26.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1350,read,C:\Users\user\Documents\doc0.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1869,read,C:\Users\user\Documents\doc33.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1410,read,C:\Users\user\Documents\doc29.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1301,read,C:\Users\user\Documents\doc12.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1328,read,C:\Users\user\Documents\doc0.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1760,read,C:\Users\user\Documents\doc29.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1416,read,C:\Users\user\Documents\doc49.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1278,read,C:\Users\user\Documents\doc41.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1828,read,C:\Users\user\Documents\doc45.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1117,read,C:\Users\user\Documents\doc24.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1546,read,C:\Users\user\Documents\doc47.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1380,read,C:\Users\user\Documents\doc12.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1853,read,C:\Users\user\Documents\doc11.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1349,read,C:\Users\user\Documents\doc16.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1873,read,C:\Users\user\Documents\doc9.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1688,read,C:\Users\user\Documents\doc16.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1959,read,C:\Users\user\Documents\doc32.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1748,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1416,read,C:\Users\user\Documents\doc34.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1438,read,C:\Users\user\Documents\doc17.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1683,read,C:\Users\user\Documents\doc47.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1443,read,C:\Users\user\Documents\doc29.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1545,read,C:\Users\user\Documents\doc34.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1121,read,C:\Users\user\Documents\doc9.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1615,read,C:\Users\user\Documents\doc25.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1357,read,C:\Users\user\Documents\doc3.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1948,read,C:\Users\user\Documents\doc31.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1882,read,C:\Users\user\Documents\doc12.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1741,read,C:\Users\user\Documents\doc28.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1461,read,C:\Users\user\Documents\doc35.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1565,read,C:\Users\user\Documents\doc12.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1855,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1947,read,C:\Users\user\Documents\doc36.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1931,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1377,read,C:\Users\user\Documents\doc39.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1660,read,C:\Users\user\Documents\doc42.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1139,read,C:\Users\user\Documents\doc7.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1909,read,C:\Users\user\Documents\doc47.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1126,read,C:\Users\user\Documents\doc25.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1206,read,C:\Users\user\Documents\doc20.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1624,read,C:\Users\user\Documents\doc27.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1506,read,C:\Users\user\Documents\doc29.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1109,read,C:\Users\user\Documents\doc21.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1299,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1304,read,C:\Users\user\Documents\doc1.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1501,read,C:\Users\user\Documents\doc13.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1078,read,C:\Users\user\Documents\doc10.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1475,read,C:\Users\user\Documents\doc31.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1673,read,C:\Users\user\Documents\doc22.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1891,read,C:\Users\user\Documents\doc11.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1690,read,C:\Users\user\Documents\doc30.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1865,read,C:\Users\user\Documents\doc6.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1963,read,C:\Users\user\Documents\doc41.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1734,read,C:\Users\user\Documents\doc38.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1648,read,C:\Users\user\Documents\doc29.docx
2025-09-18T10:00:00,DESKTOP-A,explorer.exe,1965,read,C:\Users\user\Documents\doc49.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1559,read,C:\Users\user\Documents\doc43.docx
2025-09-18T10:00:00,DESKTOP-A,svchost.exe,1983,read,C:\Users\user\Documents\doc32.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1889,read,C:\Users\user\Documents\doc40.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1807,read,C:\Users\user\Documents\doc34.docx
2025-09-18T10:00:00,DESKTOP-A,winword.exe,1384,read,C:\Users\user\Documents\doc49.docx
2025-09-18T10:00:00,DESKTOP-A,chrome.exe,1022,read,C:\Users\user\Documents\doc8.docx
