timestamp,hostname,process_name,process_id,dest_ip,bytes_sent,bytes_received,duration
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1129,8.8.8.8,1356,10577,1.634203016022167
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1239,8.8.8.8,1422,6755,9.194793587593253
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1374,8.8.8.8,820,11988,6.902966710330457
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1713,8.8.8.8,849,18643,1.4107339418810954
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1659,8.8.8.8,162,14529,3.881755732795889
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1952,8.8.8.8,477,17942,6.136885440903599
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1781,8.8.8.8,688,19798,1.3657123622552652
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1768,8.8.8.8,836,17661,3.8621371339328636
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1612,8.8.8.8,1426,4816,8.404627707902083
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1122,8.8.8.8,259,11468,5.998923251466994
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1541,8.8.8.8,173,13797,3.777941697532212
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1805,8.8.8.8,782,1027,3.14971991078988
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1185,8.8.8.8,977,3625,5.5393806783075386
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1087,8.8.8.8,513,1001,9.21424101039838
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1282,8.8.8.8,321,7566,3.4602607086595136
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1187,8.8.8.8,445,14205,4.406102202387818
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1956,8.8.8.8,1422,10153,6.394254854631635
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1183,8.8.8.8,486,14437,2.775272824524338
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1713,8.8.8.8,1008,15344,4.904063815701036
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1849,8.8.8.8,1493,11400,5.575965144319127
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1376,8.8.8.8,1352,3706,1.4086502008194075
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1028,8.8.8.8,359,16962,6.15559332808791
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1966,8.8.8.8,265,4772,5.530797006884091
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1444,8.8.8.8,1002,19606,3.82335523688372
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1838,8.8.8.8,1029,11461,5.267084969052544
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1425,8.8.8.8,292,19495,3.4789975459197344
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1817,8.8.8.8,1378,10683,5.612729729099941
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1262,8.8.8.8,1450,15392,1.2972723293072672
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1103,8.8.8.8,926,18333,8.12218239180616
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1971,8.8.8.8,1076,11021,7.970820252672574
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1264,8.8.8.8,877,7307,1.7845880124224576
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1434,8.8.8.8,241,11488,2.468119013572264
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1966,8.8.8.8,501,16217,2.7734988073130387
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1625,8.8.8.8,670,5126,3.623443757871984
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1334,8.8.8.8,1247,2600,1.6633257559242254
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1255,8.8.8.8,418,6561,5.307471235702258
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1391,8.8.8.8,1418,8773,8.75866248621797
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1880,8.8.8.8,444,10688,2.2270534824583867
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1414,8.8.8.8,1461,19916,4.294571353144022
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1254,8.8.8.8,940,1134,7.385012145644561
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1729,8.8.8.8,1086,18024,6.029512480994184
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1554,8.8.8.8,1209,17671,7.761960614963142
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1445,8.8.8.8,685,10742,3.1207639919520105
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1553,8.8.8.8,609,5504,8.37796247110875
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1608,8.8.8.8,1475,6480,1.4853049721699336
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1666,8.8.8.8,597,9232,1.5859021095034034
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1374,8.8.8.8,624,4329,3.6023216076394924
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1120,8.8.8.8,1156,5206,2.6309581572340814
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1655,8.8.8.8,1015,6650,3.957175972944804
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1547,8.8.8.8,247,11970,8.80600621492804
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1568,8.8.8.8,936,12796,4.224138806625268
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1020,8.8.8.8,1129,8300,8.56499986529078
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1996,8.8.8.8,1252,10162,5.814946502636166
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1386,8.8.8.8,837,1393,5.5407908072793495
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1683,8.8.8.8,1131,10217,9.814498406904422
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1955,8.8.8.8,766,12988,7.71213488741772
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1914,8.8.8.8,250,12950,7.563102746589467
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1525,8.8.8.8,369,10101,3.9125237350079067
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1655,8.8.8.8,179,13483,5.954390214670329
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1723,8.8.8.8,270,14153,8.900561501501608
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1105,8.8.8.8,1476,12202,4.622415123821329
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1195,8.8.8.8,355,14292,1.6679964801211393
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1806,8.8.8.8,1377,1059,9.160859505725139
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1639,8.8.8.8,1048,14401,3.6689899622391655
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1064,8.8.8.8,409,7200,9.233392725340968
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1051,8.8.8.8,651,12371,6.615368837273321
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1474,8.8.8.8,556,14061,6.764394725524982
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1342,8.8.8.8,147,2577,7.881336183962479
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1298,8.8.8.8,1335,8772,9.489457224629398
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1031,8.8.8.8,708,8206,1.0316724489974516
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1571,8.8.8.8,844,3804,9.699935793005501
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1194,8.8.8.8,478,6363,4.387217912617621
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1351,8.8.8.8,564,15922,6.513961748294835
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1821,8.8.8.8,445,12511,4.01615809846167
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1038,8.8.8.8,497,3797,6.76578796439181
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1098,8.8.8.8,817,19275,2.134366545211315
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1028,8.8.8.8,329,2305,5.461168076333675
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1225,8.8.8.8,316,4288,5.030633670748351
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1888,8.8.8.8,594,18061,8.98675488255747
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1028,8.8.8.8,1102,8401,3.6731861562647037
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1702,8.8.8.8,241,12909,3.044662961409524
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1893,8.8.8.8,1410,5830,6.597161288790639
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1194,8.8.8.8,475,2747,1.4224425260802047
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1082,8.8.8.8,884,5157,7.238923697355845
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1264,8.8.8.8,998,14010,6.367388952230664
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1379,8.8.8.8,824,14207,5.782748366976758
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1790,8.8.8.8,832,11371,1.965787922263747
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1761,8.8.8.8,1384,4969,1.2401070008565507
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1285,8.8.8.8,1044,13502,2.7683139711838485
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1870,8.8.8.8,1284,15502,5.733111802685364
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1665,8.8.8.8,435,15136,3.4848348180189324
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1063,8.8.8.8,1043,16982,5.9627916029778145
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1044,8.8.8.8,590,17017,6.047018925994221
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1696,8.8.8.8,1384,7696,3.2757939945487538
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1549,8.8.8.8,782,16258,5.900182474854379
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1665,8.8.8.8,380,8114,5.213564052563124
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1746,8.8.8.8,1266,4320,1.968494024581175
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1395,8.8.8.8,479,9115,8.937253613423147
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1885,8.8.8.8,1176,14145,1.6996305791698871
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1921,8.8.8.8,1455,9185,9.638337488488197
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1311,8.8.8.8,797,3961,8.69590752398395
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1690,8.8.8.8,348,10946,7.901995516111403
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1760,8.8.8.8,1079,4801,5.697305858540436
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1644,8.8.8.8,680,17837,7.4648470785163274
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1338,8.8.8.8,912,15955,7.133536989564584
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1975,8.8.8.8,1110,7959,9.880732777908543
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1627,8.8.8.8,455,8455,3.643145782225451
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1179,8.8.8.8,946,17908,9.58543328407112
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1804,8.8.8.8,759,3135,5.267948840997005
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1206,8.8.8.8,1131,7951,2.12194210030614
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1959,8.8.8.8,435,6744,2.173570146819508
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1809,8.8.8.8,514,1334,2.710402393679515
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1699,8.8.8.8,1226,12012,7.010555462366229
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1165,8.8.8.8,1416,9635,4.7076740446956045
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1394,8.8.8.8,1103,3297,6.854942377073887
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1319,8.8.8.8,1459,9763,9.804049544565185
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1502,8.8.8.8,1383,14980,6.701383372771965
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1143,8.8.8.8,599,15803,2.2740682056295194
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1847,8.8.8.8,187,12369,2.1536788666058584
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1269,8.8.8.8,688,2061,1.7617076012989703
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1746,8.8.8.8,273,1340,6.188981875193216
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1759,8.8.8.8,534,9007,6.004310520354547
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1175,8.8.8.8,170,2022,5.086529211426631
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1672,8.8.8.8,505,7788,9.458243508875869
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1973,8.8.8.8,681,3561,1.9435083218084852
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1078,8.8.8.8,1362,12964,2.00128072133688
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1171,8.8.8.8,273,7309,9.666540985971418
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1241,8.8.8.8,1268,7519,1.1369295060093254
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1540,8.8.8.8,94,9263,2.423826034515863
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1881,8.8.8.8,746,13211,9.753915922678802
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1664,8.8.8.8,94,13299,5.5732346315860095
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1965,8.8.8.8,860,15657,9.677321738047628
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1484,8.8.8.8,1030,2293,6.6634376968212985
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1915,8.8.8.8,657,4317,7.0589823867105705
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1101,8.8.8.8,262,8589,9.584740324941672
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1993,8.8.8.8,1035,13557,8.26106585154893
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1540,8.8.8.8,464,10161,9.029499980298736
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1965,8.8.8.8,396,1059,9.004183482628232
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1936,8.8.8.8,1426,10470,8.898445433612828
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1692,8.8.8.8,1222,6792,6.084730192742056
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1986,8.8.8.8,76,6989,9.254407818107653
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1544,8.8.8.8,118,16353,3.7187383859874457
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1630,8.8.8.8,952,17086,1.8878392570596898
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1055,8.8.8.8,1253,2853,5.430742751096824
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1203,8.8.8.8,523,18791,7.269490268878114
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1634,8.8.8.8,1183,4425,5.612152675566838
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1691,8.8.8.8,1072,4483,6.785036717456933
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1556,8.8.8.8,1261,5158,2.085657615938198
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1097,8.8.8.8,812,8954,6.337455618201625
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1161,8.8.8.8,170,18847,8.390653295824075
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1118,8.8.8.8,523,13223,8.699066512699986
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1808,8.8.8.8,290,14355,3.466609272933965
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1660,8.8.8.8,176,12566,6.070587329945122
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1664,8.8.8.8,1390,9752,6.066711701449915
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1810,8.8.8.8,143,1406,7.791455550701069
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1236,8.8.8.8,404,9935,1.2512521494383715
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1857,8.8.8.8,315,14335,5.696525497029552
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1523,8.8.8.8,1425,11872,8.976276614021485
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1080,8.8.8.8,1475,14717,5.995270926829622
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1677,8.8.8.8,1007,6183,9.049164033316497
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1114,8.8.8.8,671,4658,3.734400057593589
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1109,8.8.8.8,1365,17765,1.6651947186778906
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1720,8.8.8.8,1002,14601,4.04546955980704
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1138,8.8.8.8,60,11962,1.8015759430278004
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1865,8.8.8.8,914,7153,1.3997331640691066
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1198,8.8.8.8,1261,19537,5.691094201596211
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1105,8.8.8.8,219,1756,1.7291146119539151
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1243,8.8.8.8,1463,8982,2.836038782859192
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1480,8.8.8.8,761,18409,6.859627442674296
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1933,8.8.8.8,582,7932,9.302016577367262
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1263,8.8.8.8,84,5305,9.550434428730261
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1154,8.8.8.8,1231,12547,6.009494190736695
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1584,8.8.8.8,1264,2471,9.204538119614915
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1439,8.8.8.8,1060,19846,8.357747725022568
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1462,8.8.8.8,905,17965,2.0846234523996414
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1874,8.8.8.8,1414,14185,6.950973992074301
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1238,8.8.8.8,1017,4236,9.48435449482006
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1310,8.8.8.8,403,18926,5.801097293548373
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1098,8.8.8.8,617,13963,2.910959192253629
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1493,8.8.8.8,846,2435,8.551507971069588
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1944,8.8.8.8,785,18535,6.988098971027106
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1756,8.8.8.8,270,2209,5.4654349027523
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1729,8.8.8.8,468,11195,7.048372565615002
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1190,8.8.8.8,437,16828,5.732943812715477
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1276,8.8.8.8,182,12726,5.2976997617147
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1954,8.8.8.8,983,12429,5.268949641073616
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1320,8.8.8.8,208,18407,3.9754781058618622
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1840,8.8.8.8,75,17191,6.622288712486309
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1066,8.8.8.8,826,9967,7.4227576643896125
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1769,8.8.8.8,993,7647,1.1831022067046626
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1589,8.8.8.8,875,16030,3.3120194574065613
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1781,8.8.8.8,517,16314,5.652190143236382
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1655,8.8.8.8,212,17914,1.495075782503526
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1949,8.8.8.8,665,8001,8.368824818898256
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1964,8.8.8.8,813,16891,8.609091123240198
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1775,8.8.8.8,583,13432,8.33560920060844
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1197,8.8.8.8,761,2328,6.361074826068907
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1397,8.8.8.8,847,9381,1.223000725287799
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1078,8.8.8.8,917,18962,7.953872815138368
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1853,8.8.8.8,213,7698,8.694580875757232
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1041,8.8.8.8,765,17232,3.9605506934272223
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1719,8.8.8.8,1250,7239,8.93725750359512
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1975,8.8.8.8,1489,2920,9.697924558521
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1965,8.8.8.8,489,6324,7.613047555609138
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1956,8.8.8.8,334,9024,8.574126302118565
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1366,8.8.8.8,1011,9691,9.548593900393408
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1430,8.8.8.8,1285,4149,5.556452802993061
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1948,8.8.8.8,762,14216,2.1488415104032277
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1831,8.8.8.8,1092,19915,2.4651319328839447
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1062,8.8.8.8,1035,14851,9.417919785564763
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1978,8.8.8.8,1119,8497,5.501925872983183
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1152,8.8.8.8,1496,7068,7.449788433102237
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1955,8.8.8.8,838,3592,8.213534564450969
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1257,8.8.8.8,961,12595,1.3812398247629607
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1511,8.8.8.8,1005,16018,7.824694905541991
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1623,8.8.8.8,82,18389,4.919829986026993
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1667,8.8.8.8,402,2668,1.1464570517182544
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1899,8.8.8.8,151,10572,4.731878894643991
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1104,8.8.8.8,421,6268,4.77461766350718
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1108,8.8.8.8,1173,19153,4.028807527571116
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1128,8.8.8.8,1392,7594,8.1075088819185
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1009,8.8.8.8,173,18928,3.37696850281401
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1330,8.8.8.8,629,4587,3.1983307280229822
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1929,8.8.8.8,205,18546,5.602457621372588
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1879,8.8.8.8,1399,5998,6.246155647991213
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1838,8.8.8.8,424,10428,5.345176081401374
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1079,8.8.8.8,1170,12458,1.959880317170737
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1621,8.8.8.8,559,10759,6.314101016215136
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1429,8.8.8.8,1400,4675,9.234051392992834
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1613,8.8.8.8,678,5030,7.7396991463060125
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1096,8.8.8.8,154,10106,2.3533927832243426
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1404,8.8.8.8,1259,13876,6.280101135468203
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1525,8.8.8.8,851,1243,2.3645460748389913
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1413,8.8.8.8,197,19936,9.674056439654418
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1266,8.8.8.8,1017,16881,8.270053198261255
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1574,8.8.8.8,98,5182,5.6640460371816435
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1900,8.8.8.8,278,4216,9.330349540329147
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1014,8.8.8.8,858,5571,1.3332440916405093
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1710,8.8.8.8,1442,17784,4.629295948823302
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1779,8.8.8.8,635,1525,1.3227100964229486
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1314,8.8.8.8,1311,6530,7.472171177113067
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1907,8.8.8.8,183,11178,3.4899506600689496
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1006,8.8.8.8,352,10902,3.94846155008465
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1959,8.8.8.8,148,8910,4.095676563613743
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1103,8.8.8.8,1278,17532,3.9751143685518575
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1479,8.8.8.8,1242,8793,8.191572527222666
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1583,8.8.8.8,897,11772,6.366593975405667
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1663,8.8.8.8,1495,10561,7.6107127093022635
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1152,8.8.8.8,933,7092,6.686331072723801
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1541,8.8.8.8,1200,17455,1.5409812015394908
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1292,8.8.8.8,486,4092,3.7238715784505594
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1046,8.8.8.8,595,19288,3.620892014961967
2025-09-18T10:01:00,DESKTOP-A,svchost.exe,1622,8.8.8.8,423,7049,2.3848367910778325
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1676,8.8.8.8,540,9690,9.509564956338306
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1685,8.8.8.8,636,15815,2.4191178260036557
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1864,8.8.8.8,1090,12417,5.7616296838631955
2025-09-18T10:01:00,DESKTOP-A,explorer.exe,1603,8.8.8.8,1448,1074,6.192668420677661
2025-09-18T10:01:00,DESKTOP-A,chrome.exe,1091,8.8.8.8,825,7233,6.240151408166193
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1350,8.8.8.8,510,3689,4.209478129902222
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1438,8.8.8.8,1305,5332,6.416257093479585
2025-09-18T10:01:00,DESKTOP-A,winword.exe,1929,8.8.8.8,873,11761,1.7679846749100083
